Entity,Code,Year,Fossil fuels (TWh)
Singapore,SGP,1986,164.48473
Singapore,SGP,1987,172.96536
Singapore,SGP,1988,200.15828
Singapore,SGP,1989,228.2662
Singapore,SGP,1990,272.83228
Singapore,SGP,1991,277.53287
Singapore,SGP,1992,297.80536
Singapore,SGP,1993,325.42984
Singapore,SGP,1994,372.30142
Singapore,SGP,1995,388.1588
Singapore,SGP,1996,391.69504
Singapore,SGP,1997,412.01855
Singapore,SGP,1998,417.72717
Singapore,SGP,1999,413.5441
Singapore,SGP,2000,442.23233
Singapore,SGP,2001,499.21057
Singapore,SGP,2002,480.73022
Singapore,SGP,2003,452.69366
Singapore,SGP,2004,511.99158
Singapore,SGP,2005,540.77765
Singapore,SGP,2006,597.3122
Singapore,SGP,2007,646.9111
Singapore,SGP,2008,688.93616
Singapore,SGP,2009,740.31573
Singapore,SGP,2010,790.15015
Singapore,SGP,2011,822.2144
Singapore,SGP,2012,829.2198
Singapore,SGP,2013,840.8421
Singapore,SGP,2014,858.0235
Singapore,SGP,2015,908.89453
Singapore,SGP,2016,958.0966
Singapore,SGP,2017,983.29486
Singapore,SGP,2018,990.78577
Singapore,SGP,2019,971.56744
Singapore,SGP,2020,910.4096
Singapore,SGP,2021,908.86066
Singapore,SGP,2022,890.7961
Singapore,SGP,2023,986.2389
Singapore,SGP,2024,1047.9288
Slovakia,SVK,1965,100.262955
Slovakia,SVK,1966,104.28476
Slovakia,SVK,1967,105.766624
Slovakia,SVK,1968,117.732254
Slovakia,SVK,1969,124.26126
Slovakia,SVK,1970,135.9182
Slovakia,SVK,1971,147.55559
Slovakia,SVK,1972,155.18605
Slovakia,SVK,1973,161.64871
Slovakia,SVK,1974,166.9856
Slovakia,SVK,1975,176.63503
Slovakia,SVK,1976,182.71344
Slovakia,SVK,1977,192.19577
Slovakia,SVK,1978,202.71675
Slovakia,SVK,1979,203.82803
Slovakia,SVK,1980,199.5431
Slovakia,SVK,1981,196.96414
Slovakia,SVK,1982,193.34306
Slovakia,SVK,1983,192.77151
Slovakia,SVK,1984,207.15848
Slovakia,SVK,1985,206.78568
Slovakia,SVK,1986,199.3962
Slovakia,SVK,1987,204.57599
Slovakia,SVK,1988,206.4241
Slovakia,SVK,1989,207.37874
Slovakia,SVK,1990,208.64229
Slovakia,SVK,1991,184.85728
Slovakia,SVK,1992,176.66003
Slovakia,SVK,1993,167.13254
Slovakia,SVK,1994,158.22707
Slovakia,SVK,1995,162.86652
Slovakia,SVK,1996,166.78403
Slovakia,SVK,1997,163.88438
Slovakia,SVK,1998,164.57278
Slovakia,SVK,1999,160.8441
Slovakia,SVK,2000,157.79874
Slovakia,SVK,2001,161.03804
Slovakia,SVK,2002,160.24976
Slovakia,SVK,2003,159.7336
Slovakia,SVK,2004,156.05617
Slovakia,SVK,2005,164.04572
Slovakia,SVK,2006,156.7252
Slovakia,SVK,2007,150.20972
Slovakia,SVK,2008,153.30853
Slovakia,SVK,2009,139.67451
Slovakia,SVK,2010,148.79968
Slovakia,SVK,2011,141.41418
Slovakia,SVK,2012,132.59755
Slovakia,SVK,2013,134.54913
Slovakia,SVK,2014,121.68817
Slovakia,SVK,2015,125.02034
Slovakia,SVK,2016,126.5145
Slovakia,SVK,2017,136.09901
Slovakia,SVK,2018,135.67352
Slovakia,SVK,2019,125.968155
Slovakia,SVK,2020,121.471115
Slovakia,SVK,2021,135.07195
Slovakia,SVK,2022,122.05523
Slovakia,SVK,2023,118.4482
Slovakia,SVK,2024,114.55679
Slovenia,SVN,1990,47.24001
Slovenia,SVN,1991,44.55197
Slovenia,SVN,1992,43.355637
Slovenia,SVN,1993,46.4032
Slovenia,SVN,1994,47.74195
Slovenia,SVN,1995,51.17352
Slovenia,SVN,1996,54.229137
Slovenia,SVN,1997,56.38943
Slovenia,SVN,1998,55.540237
Slovenia,SVN,1999,54.6171
Slovenia,SVN,2000,53.394653
Slovenia,SVN,2001,56.02838
Slovenia,SVN,2002,56.32083
Slovenia,SVN,2003,56.78142
Slovenia,SVN,2004,57.861202
Slovenia,SVN,2005,58.87964
Slovenia,SVN,2006,60.096786
Slovenia,SVN,2007,60.19789
Slovenia,SVN,2008,64.23142
Slovenia,SVN,2009,56.88553
Slovenia,SVN,2010,57.697716
Slovenia,SVN,2011,56.35917
Slovenia,SVN,2012,54.52996
Slovenia,SVN,2013,52.187855
Slovenia,SVN,2014,47.77526
Slovenia,SVN,2015,47.92473
Slovenia,SVN,2016,51.278942
Slovenia,SVN,2017,52.38447
Slovenia,SVN,2018,52.876686
Slovenia,SVN,2019,50.73822
Slovenia,SVN,2020,45.37743
Slovenia,SVN,2021,46.63627
Slovenia,SVN,2022,44.88874
Slovenia,SVN,2023,42.130535
Slovenia,SVN,2024,44.328377
South Africa,ZAF,1965,354.1191
South Africa,ZAF,1966,356.3225
South Africa,ZAF,1967,371.07794
South Africa,ZAF,1968,391.63696
South Africa,ZAF,1969,403.25266
South Africa,ZAF,1970,421.40396
South Africa,ZAF,1971,453.69522
South Africa,ZAF,1972,466.5632
South Africa,ZAF,1973,501.69217
South Africa,ZAF,1974,515.74725
South Africa,ZAF,1975,550.0958
South Africa,ZAF,1976,572.05457
South Africa,ZAF,1977,586.0117
South Africa,ZAF,1978,580.36804
South Africa,ZAF,1979,601.7152
South Africa,ZAF,1980,642.9309
South Africa,ZAF,1981,747.03827
South Africa,ZAF,1982,805.7111
South Africa,ZAF,1983,817.6938
South Africa,ZAF,1984,882.72845
South Africa,ZAF,1985,897.6296
South Africa,ZAF,1986,901.9233
South Africa,ZAF,1987,924.17053
South Africa,ZAF,1988,1003.1756
South Africa,ZAF,1989,956.0697
South Africa,ZAF,1990,1002.7081
South Africa,ZAF,1991,990.447
South Africa,ZAF,1992,998.4597
South Africa,ZAF,1993,1004.2401
South Africa,ZAF,1994,1038.6178
South Africa,ZAF,1995,1083.8854
South Africa,ZAF,1996,1102.2592
South Africa,ZAF,1997,1123.0046
South Africa,ZAF,1998,1100.9786
South Africa,ZAF,1999,1144.5438
South Africa,ZAF,2000,1143.6597
South Africa,ZAF,2001,1154.8802
South Africa,ZAF,2002,1119.4598
South Africa,ZAF,2003,1218.4146
South Africa,ZAF,2004,1331.142
South Africa,ZAF,2005,1263.0378
South Africa,ZAF,2006,1288.9867
South Africa,ZAF,2007,1321.1337
South Africa,ZAF,2008,1418.9344
South Africa,ZAF,2009,1412.9557
South Africa,ZAF,2010,1423.1935
South Africa,ZAF,2011,1401.501
South Africa,ZAF,2012,1384.6782
South Africa,ZAF,2013,1387.7362
South Africa,ZAF,2014,1399.7931
South Africa,ZAF,2015,1364.4742
South Africa,ZAF,2016,1418.1987
South Africa,ZAF,2017,1405.1237
South Africa,ZAF,2018,1346.2919
South Africa,ZAF,2019,1403.2806
South Africa,ZAF,2020,1336.4056
South Africa,ZAF,2021,1326.3788
South Africa,ZAF,2022,1269.0343
South Africa,ZAF,2023,1293.3328
South Africa,ZAF,2024,1291.9354
South America,,1965,951.74554
South America,,1966,1009.13336
South America,,1967,1043.5453
South America,,1968,1115.017
South America,,1969,1162.5598
South America,,1970,1215.4587
South America,,1971,1272.3583
South America,,1972,1354.197
South America,,1973,1486.1335
South America,,1974,1574.0095
South America,,1975,1575.4777
South America,,1976,1676.1301
South America,,1977,1768.7672
South America,,1978,1847.2052
South America,,1979,1955.451
South America,,1980,2002.2341
South America,,1981,1972.1865
South America,,1982,1997.5349
South America,,1983,1961.7356
South America,,1984,1986.6222
South America,,1985,2029.7407
South America,,1986,2147.9768
South America,,1987,2202.3953
South America,,1988,2289.3599
South America,,1989,2313.3384
South America,,1990,2288.61
South America,,1991,2333.8506
South America,,1992,2452.7998
South America,,1993,2515.0781
South America,,1994,2666.9705
South America,,1995,2813.0593
South America,,1996,2940.473
South America,,1997,3096.5442
South America,,1998,3204.1782
South America,,1999,3207.2537
South America,,2000,3267.4622
South America,,2001,3302.1038
South America,,2002,3269.5557
South America,,2003,3225.2817
South America,,2004,3474.887
South America,,2005,3556.4285
South America,,2006,3746.3076
South America,,2007,3949.568
South America,,2008,4104.6523
South America,,2009,3995.3206
South America,,2010,4274.142
South America,,2011,4466.373
South America,,2012,4738.928
South America,,2013,4947.787
South America,,2014,5019.191
South America,,2015,4940.6294
South America,,2016,4818.8643
South America,,2017,4773.6304
South America,,2018,4579.2993
South America,,2019,4476.8667
South America,,2020,3977.4312
South America,,2021,4476.9966
South America,,2022,4585.205
South America,,2023,4606.267
South America,,2024,4643.0596
South Korea,KOR,1965,72.71634
South Korea,KOR,1966,87.85475
South Korea,KOR,1967,101.46601
South Korea,KOR,1968,116.77118
South Korea,KOR,1969,140.10745
South Korea,KOR,1970,163.85625
South Korea,KOR,1971,177.28703
South Korea,KOR,1972,183.8075
South Korea,KOR,1973,228.53918
South Korea,KOR,1974,235.93408
South Korea,KOR,1975,260.6211
South Korea,KOR,1976,291.84152
South Korea,KOR,1977,337.32812
South Korea,KOR,1978,370.76514
South Korea,KOR,1979,425.41833
South Korea,KOR,1980,438.48694
South Korea,KOR,1981,459.4368
South Korea,KOR,1982,459.75885
South Korea,KOR,1983,484.82257
South Korea,KOR,1984,525.3435
South Korea,KOR,1985,567.23645
South Korea,KOR,1986,610.94055
South Korea,KOR,1987,653.2073
South Korea,KOR,1988,747.04095
South Korea,KOR,1989,799.0579
South Korea,KOR,1990,914.8223
South Korea,KOR,1991,1054.8408
South Korea,KOR,1992,1207.1656
South Korea,KOR,1993,1332.4912
South Korea,KOR,1994,1458.5253
South Korea,KOR,1995,1581.2484
South Korea,KOR,1996,1747.2909
South Korea,KOR,1997,1919.7848
South Korea,KOR,1998,1697.2073
South Korea,KOR,1999,1834.8605
South Korea,KOR,2000,1939.4387
South Korea,KOR,2001,1992.1829
South Korea,KOR,2002,2077.0493
South Korea,KOR,2003,2121.5256
South Korea,KOR,2004,2189.6047
South Korea,KOR,2005,2227.5688
South Korea,KOR,2006,2267.9873
South Korea,KOR,2007,2363.9805
South Korea,KOR,2008,2394.28
South Korea,KOR,2009,2420.8086
South Korea,KOR,2010,2640.3335
South Korea,KOR,2011,2773.8704
South Korea,KOR,2012,2819.7988
South Korea,KOR,2013,2845.7236
South Korea,KOR,2014,2820.2156
South Korea,KOR,2015,2844.9456
South Korea,KOR,2016,2964.03
South Korea,KOR,2017,3029.3867
South Korea,KOR,2018,3135.6223
South Korea,KOR,2019,3044.451
South Korea,KOR,2020,2863.894
South Korea,KOR,2021,3032.6155
South Korea,KOR,2022,3016.0884
South Korea,KOR,2023,2935.3364
South Korea,KOR,2024,2969.066
South and Central America (EI),,1965,1234.4585
South and Central America (EI),,1966,1302.7028
South and Central America (EI),,1967,1350.3477
South and Central America (EI),,1968,1429.2959
South and Central America (EI),,1969,1485.726
South and Central America (EI),,1970,1580.1333
South and Central America (EI),,1971,1644.6398
South and Central America (EI),,1972,1766.1699
South and Central America (EI),,1973,1936.1428
South and Central America (EI),,1974,2022.9031
South and Central America (EI),,1975,2011.2617
South and Central America (EI),,1976,2126.0625
South and Central America (EI),,1977,2242.2395
South and Central America (EI),,1978,2330.959
South and Central America (EI),,1979,2444.3235
South and Central America (EI),,1980,2488.9775
South and Central America (EI),,1981,2467.3777
South and Central America (EI),,1982,2456.5945
South and Central America (EI),,1983,2409.6567
South and Central America (EI),,1984,2452.7256
South and Central America (EI),,1985,2475.122
South and Central America (EI),,1986,2602.6648
South and Central America (EI),,1987,2671.733
South and Central America (EI),,1988,2764.3958
South and Central America (EI),,1989,2808.0464
South and Central America (EI),,1990,2786.7388
South and Central America (EI),,1991,2831.349
South and Central America (EI),,1992,2949.7502
South and Central America (EI),,1993,3027.4412
South and Central America (EI),,1994,3211.119
South and Central America (EI),,1995,3376.664
South and Central America (EI),,1996,3525.2302
South and Central America (EI),,1997,3714.2378
South and Central America (EI),,1998,3856.4836
South and Central America (EI),,1999,3855.3147
South and Central America (EI),,2000,4003.7078
South and Central America (EI),,2001,4089.8303
South and Central America (EI),,2002,4079.7974
South and Central America (EI),,2003,4065.671
South and Central America (EI),,2004,4336.2524
South and Central America (EI),,2005,4439.303
South and Central America (EI),,2006,4683.389
South and Central America (EI),,2007,4882.6304
South and Central America (EI),,2008,5003.458
South and Central America (EI),,2009,4860.9146
South and Central America (EI),,2010,5164.066
South and Central America (EI),,2011,5358.954
South and Central America (EI),,2012,5618.7803
South and Central America (EI),,2013,5816.0366
South and Central America (EI),,2014,5900.6846
South and Central America (EI),,2015,5856.779
South and Central America (EI),,2016,5732.7173
South and Central America (EI),,2017,5689.8555
South and Central America (EI),,2018,5496.0693
South and Central America (EI),,2019,5418.1177
South and Central America (EI),,2020,4784.5024
South and Central America (EI),,2021,5327.6616
South and Central America (EI),,2022,5450.492
South and Central America (EI),,2023,5493.783
South and Central America (EI),,2024,5552.3936
Spain,ESP,1965,279.19238
Spain,ESP,1966,301.20105
Spain,ESP,1967,344.54572
Spain,ESP,1968,360.66876
Spain,ESP,1969,397.36325
Spain,ESP,1970,443.86996
Spain,ESP,1971,480.79608
Spain,ESP,1972,511.00528
Spain,ESP,1973,584.99506
Spain,ESP,1974,606.32
Spain,ESP,1975,637.9881
Spain,ESP,1976,703.3886
Spain,ESP,1977,679.582
Spain,ESP,1978,677.8946
Spain,ESP,1979,725.7438
Spain,ESP,1980,783.7663
Spain,ESP,1981,800.8323
Spain,ESP,1982,789.497
Spain,ESP,1983,802.9575
Spain,ESP,1984,769.2243
Spain,ESP,1985,748.2418
Spain,ESP,1986,755.3446
Spain,ESP,1987,776.4862
Spain,ESP,1988,770.21686
Spain,ESP,1989,850.01526
Spain,ESP,1990,837.83
Spain,ESP,1991,866.3473
Spain,ESP,1992,942.7359
Spain,ESP,1993,888.1298
Spain,ESP,1994,931.8254
Spain,ESP,1995,989.6435
Spain,ESP,1996,984.468
Spain,ESP,1997,1050.9442
Spain,ESP,1998,1100.6686
Spain,ESP,1999,1193.4067
Spain,ESP,2000,1242.6027
Spain,ESP,2001,1261.8175
Spain,ESP,2002,1335.6141
Spain,ESP,2003,1358.2225
Spain,ESP,2004,1421.2621
Spain,ESP,2005,1491.8319
Spain,ESP,2006,1469.7456
Spain,ESP,2007,1508.342
Spain,ESP,2008,1429.6326
Spain,ESP,2009,1287.2595
Spain,ESP,2010,1236.2781
Spain,ESP,2011,1242.4867
Spain,ESP,2012,1212.4352
Spain,ESP,2013,1111.6864
Spain,ESP,2014,1089.442
Spain,ESP,2015,1145.9387
Spain,ESP,2016,1132.5068
Spain,ESP,2017,1197.1843
Spain,ESP,2018,1182.6398
Spain,ESP,2019,1154.3358
Spain,ESP,2020,951.1181
Spain,ESP,2021,1034.75
Spain,ESP,2022,1099.5897
Spain,ESP,2023,1022.2704
Spain,ESP,2024,1051.8826
Sri Lanka,LKA,1965,9.374515
Sri Lanka,LKA,1966,9.601324
Sri Lanka,LKA,1967,9.834314
Sri Lanka,LKA,1968,10.081403
Sri Lanka,LKA,1969,10.303509
Sri Lanka,LKA,1970,17.57452
Sri Lanka,LKA,1971,17.690096
Sri Lanka,LKA,1972,18.611622
Sri Lanka,LKA,1973,19.797039
Sri Lanka,LKA,1974,15.812426
Sri Lanka,LKA,1975,16.39198
Sri Lanka,LKA,1976,15.967549
Sri Lanka,LKA,1977,17.090693
Sri Lanka,LKA,1978,17.647749
Sri Lanka,LKA,1979,18.48755
Sri Lanka,LKA,1980,18.636787
Sri Lanka,LKA,1981,19.515583
Sri Lanka,LKA,1982,21.277447
Sri Lanka,LKA,1983,22.073874
Sri Lanka,LKA,1984,21.028414
Sri Lanka,LKA,1985,18.612148
Sri Lanka,LKA,1986,19.22589
Sri Lanka,LKA,1987,21.375801
Sri Lanka,LKA,1988,19.83775
Sri Lanka,LKA,1989,18.512373
Sri Lanka,LKA,1990,20.58785
Sri Lanka,LKA,1991,20.61081
Sri Lanka,LKA,1992,23.4235
Sri Lanka,LKA,1993,23.676123
Sri Lanka,LKA,1994,25.718048
Sri Lanka,LKA,1995,27.390083
Sri Lanka,LKA,1996,33.23902
Sri Lanka,LKA,1997,34.040123
Sri Lanka,LKA,1998,35.579147
Sri Lanka,LKA,1999,38.35613
Sri Lanka,LKA,2000,44.060482
Sri Lanka,LKA,2001,42.860462
Sri Lanka,LKA,2002,45.61218
Sri Lanka,LKA,2003,45.420067
Sri Lanka,LKA,2004,44.93224
Sri Lanka,LKA,2005,51.852943
Sri Lanka,LKA,2006,53.09419
Sri Lanka,LKA,2007,56.22583
Sri Lanka,LKA,2008,51.899147
Sri Lanka,LKA,2009,53.4909
Sri Lanka,LKA,2010,53.67767
Sri Lanka,LKA,2011,62.555855
Sri Lanka,LKA,2012,68.39738
Sri Lanka,LKA,2013,59.56628
Sri Lanka,LKA,2014,72.58408
Sri Lanka,LKA,2015,73.95812
Sri Lanka,LKA,2016,88.16869
Sri Lanka,LKA,2017,94.21504
Sri Lanka,LKA,2018,93.41473
Sri Lanka,LKA,2019,97.73937
Sri Lanka,LKA,2020,88.5218
Sri Lanka,LKA,2021,84.890205
Sri Lanka,LKA,2022,73.522545
Sri Lanka,LKA,2023,78.04058
Sri Lanka,LKA,2024,84.26631
Sweden,SWE,1965,255.6303
Sweden,SWE,1966,284.3971
Sweden,SWE,1967,283.3372
Sweden,SWE,1968,314.1645
Sweden,SWE,1969,334.46417
Sweden,SWE,1970,363.27225
Sweden,SWE,1971,340.75647
Sweden,SWE,1972,346.4247
Sweden,SWE,1973,355.53702
Sweden,SWE,1974,323.24854
Sweden,SWE,1975,324.05994
Sweden,SWE,1976,354.09753
Sweden,SWE,1977,339.53247
Sweden,SWE,1978,406.70767
Sweden,SWE,1979,439.69305
Sweden,SWE,1980,389.49515
Sweden,SWE,1981,349.5431
Sweden,SWE,1982,328.0776
Sweden,SWE,1983,292.48154
Sweden,SWE,1984,285.453
Sweden,SWE,1985,309.77725
Sweden,SWE,1986,331.90384
Sweden,SWE,1987,291.92255
Sweden,SWE,1988,275.76416
Sweden,SWE,1989,265.5102
Sweden,SWE,1990,230.10214
Sweden,SWE,1991,231.32224
Sweden,SWE,1992,246.2835
Sweden,SWE,1993,245.12933
Sweden,SWE,1994,260.10864
Sweden,SWE,1995,259.02084
Sweden,SWE,1996,279.2857
Sweden,SWE,1997,261.3089
Sweden,SWE,1998,265.91937
Sweden,SWE,1999,260.6991
Sweden,SWE,2000,242.33992
Sweden,SWE,2001,246.55902
Sweden,SWE,2002,249.53091
Sweden,SWE,2003,249.20978
Sweden,SWE,2004,248.31659
Sweden,SWE,2005,237.68971
Sweden,SWE,2006,240.17308
Sweden,SWE,2007,233.71114
Sweden,SWE,2008,229.16792
Sweden,SWE,2009,209.48865
Sweden,SWE,2010,228.81485
Sweden,SWE,2011,208.53067
Sweden,SWE,2012,196.3307
Sweden,SWE,2013,192.66748
Sweden,SWE,2014,187.133
Sweden,SWE,2015,186.08554
Sweden,SWE,2016,191.4631
Sweden,SWE,2017,193.96274
Sweden,SWE,2018,175.37791
Sweden,SWE,2019,178.08932
Sweden,SWE,2020,162.9716
Sweden,SWE,2021,176.74834
Sweden,SWE,2022,159.07133
Sweden,SWE,2023,157.32191
Sweden,SWE,2024,164.16522
Switzerland,CHE,1965,111.212906
Switzerland,CHE,1966,114.73195
Switzerland,CHE,1967,121.1769
Switzerland,CHE,1968,132.71043
Switzerland,CHE,1969,142.52975
Switzerland,CHE,1970,157.79149
Switzerland,CHE,1971,165.03456
Switzerland,CHE,1972,168.50562
Switzerland,CHE,1973,181.12997
Switzerland,CHE,1974,163.0219
Switzerland,CHE,1975,158.19688
Switzerland,CHE,1976,164.17369
Switzerland,CHE,1977,166.20139
Switzerland,CHE,1978,170.53168
Switzerland,CHE,1979,164.8003
Switzerland,CHE,1980,167.06213
Switzerland,CHE,1981,158.18437
Switzerland,CHE,1982,150.18985
Switzerland,CHE,1983,163.23318
Switzerland,CHE,1984,161.12859
Switzerland,CHE,1985,164.27048
Switzerland,CHE,1986,177.47177
Switzerland,CHE,1987,168.87943
Switzerland,CHE,1988,168.73097
Switzerland,CHE,1989,164.0842
Switzerland,CHE,1990,175.51135
Switzerland,CHE,1991,179.63635
Switzerland,CHE,1992,181.72139
Switzerland,CHE,1993,172.2927
Switzerland,CHE,1994,177.01802
Switzerland,CHE,1995,167.99399
Switzerland,CHE,1996,174.45456
Switzerland,CHE,1997,180.91618
Switzerland,CHE,1998,183.32346
Switzerland,CHE,1999,182.43266
Switzerland,CHE,2000,178.18904
Switzerland,CHE,2001,189.82635
Switzerland,CHE,2002,180.87538
Switzerland,CHE,2003,178.53206
Switzerland,CHE,2004,182.67473
Switzerland,CHE,2005,184.27757
Switzerland,CHE,2006,182.7415
Switzerland,CHE,2007,175.95596
Switzerland,CHE,2008,182.88377
Switzerland,CHE,2009,177.31935
Switzerland,CHE,2010,184.17752
Switzerland,CHE,2011,169.14124
Switzerland,CHE,2012,174.71516
Switzerland,CHE,2013,178.98106
Switzerland,CHE,2014,161.0858
Switzerland,CHE,2015,164.18024
Switzerland,CHE,2016,158.52985
Switzerland,CHE,2017,161.6627
Switzerland,CHE,2018,154.7604
Switzerland,CHE,2019,158.65784
Switzerland,CHE,2020,137.7128
Switzerland,CHE,2021,131.86285
Switzerland,CHE,2022,143.91173
Switzerland,CHE,2023,142.13643
Switzerland,CHE,2024,142.69359
Taiwan,TWN,1965,62.7109
Taiwan,TWN,1966,67.50752
Taiwan,TWN,1967,74.47896
Taiwan,TWN,1968,83.081894
Taiwan,TWN,1969,89.89786
Taiwan,TWN,1970,99.20638
Taiwan,TWN,1971,126.081085
Taiwan,TWN,1972,133.71881
Taiwan,TWN,1973,158.7836
Taiwan,TWN,1974,147.77083
Taiwan,TWN,1975,162.56369
Taiwan,TWN,1976,204.22267
Taiwan,TWN,1977,225.82712
Taiwan,TWN,1978,258.9057
Taiwan,TWN,1979,267.00687
Taiwan,TWN,1980,282.7526
Taiwan,TWN,1981,250.23257
Taiwan,TWN,1982,276.3613
Taiwan,TWN,1983,295.5358
Taiwan,TWN,1984,296.90173
Taiwan,TWN,1985,298.07663
Taiwan,TWN,1986,337.8413
Taiwan,TWN,1987,357.79327
Taiwan,TWN,1988,416.21783
Taiwan,TWN,1989,453.05994
Taiwan,TWN,1990,471.43048
Taiwan,TWN,1991,504.98242
Taiwan,TWN,1992,539.58606
Taiwan,TWN,1993,583.54047
Taiwan,TWN,1994,621.72925
Taiwan,TWN,1995,666.7764
Taiwan,TWN,1996,691.98096
Taiwan,TWN,1997,742.149
Taiwan,TWN,1998,787.8663
Taiwan,TWN,1999,830.1003
Taiwan,TWN,2000,895.02246
Taiwan,TWN,2001,934.50104
Taiwan,TWN,2002,971.8767
Taiwan,TWN,2003,1022.6711
Taiwan,TWN,2004,1068.863
Taiwan,TWN,2005,1081.0846
Taiwan,TWN,2006,1113.8892
Taiwan,TWN,2007,1162.1462
Taiwan,TWN,2008,1115.1096
Taiwan,TWN,2009,1078.3147
Taiwan,TWN,2010,1162.8552
Taiwan,TWN,2011,1156.9657
Taiwan,TWN,2012,1146.5664
Taiwan,TWN,2013,1168.8939
Taiwan,TWN,2014,1200.067
Taiwan,TWN,2015,1214.0692
Taiwan,TWN,2016,1227.9004
Taiwan,TWN,2017,1253.9445
Taiwan,TWN,2018,1254.4418
Taiwan,TWN,2019,1209.8242
Taiwan,TWN,2020,1173.6055
Taiwan,TWN,2021,1258.261
Taiwan,TWN,2022,1198.6663
Taiwan,TWN,2023,1145.5728
Taiwan,TWN,2024,1140.8047
Thailand,THA,1965,28.2197
Thailand,THA,1966,33.447414
Thailand,THA,1967,37.633232
Thailand,THA,1968,49.317123
Thailand,THA,1969,53.381386
Thailand,THA,1970,61.98941
Thailand,THA,1971,68.461105
Thailand,THA,1972,85.31712
Thailand,THA,1973,90.32867
Thailand,THA,1974,92.49677
Thailand,THA,1975,100.06649
Thailand,THA,1976,105.529755
Thailand,THA,1977,118.268135
Thailand,THA,1978,130.20328
Thailand,THA,1979,135.35861
Thailand,THA,1980,141.59718
Thailand,THA,1981,137.4038
Thailand,THA,1982,138.47946
Thailand,THA,1983,153.4263
Thailand,THA,1984,170.04868
Thailand,THA,1985,179.37755
Thailand,THA,1986,186.11382
Thailand,THA,1987,219.09932
Thailand,THA,1988,249.01675
Thailand,THA,1989,284.6293
Thailand,THA,1990,339.32874
Thailand,THA,1991,377.03632
Thailand,THA,1992,414.84048
Thailand,THA,1993,473.9846
Thailand,THA,1994,531.6537
Thailand,THA,1995,595.11456
Thailand,THA,1996,673.9655
Thailand,THA,1997,710.825
Thailand,THA,1998,659.0036
Thailand,THA,1999,703.776
Thailand,THA,2000,722.58887
Thailand,THA,2001,762.08746
Thailand,THA,2002,824.03674
Thailand,THA,2003,886.8547
Thailand,THA,2004,966.8047
Thailand,THA,2005,998.5023
Thailand,THA,2006,1013.1201
Thailand,THA,2007,1046.6449
Thailand,THA,2008,1046.3694
Thailand,THA,2009,1074.584
Thailand,THA,2010,1145.8854
Thailand,THA,2011,1169.1918
Thailand,THA,2012,1242.263
Thailand,THA,2013,1261.4725
Thailand,THA,2014,1298.0195
Thailand,THA,2015,1318.1003
Thailand,THA,2016,1338.9508
Thailand,THA,2017,1354.3286
Thailand,THA,2018,1381.2928
Thailand,THA,2019,1373.8457
Thailand,THA,2020,1280.8372
Thailand,THA,2021,1286.5616
Thailand,THA,2022,1284.3896
Thailand,THA,2023,1279.4149
Thailand,THA,2024,1312.6405
Trinidad and Tobago,TTO,1965,33.625656
Trinidad and Tobago,TTO,1966,35.77738
Trinidad and Tobago,TTO,1967,38.137833
Trinidad and Tobago,TTO,1968,39.31429
Trinidad and Tobago,TTO,1969,40.542286
Trinidad and Tobago,TTO,1970,44.68058
Trinidad and Tobago,TTO,1971,45.04843
Trinidad and Tobago,TTO,1972,62.13241
Trinidad and Tobago,TTO,1973,61.644188
Trinidad and Tobago,TTO,1974,59.384914
Trinidad and Tobago,TTO,1975,47.8413
Trinidad and Tobago,TTO,1976,53.812847
Trinidad and Tobago,TTO,1977,55.976807
Trinidad and Tobago,TTO,1978,56.343002
Trinidad and Tobago,TTO,1979,49.771046
Trinidad and Tobago,TTO,1980,47.867256
Trinidad and Tobago,TTO,1981,50.570114
Trinidad and Tobago,TTO,1982,59.40615
Trinidad and Tobago,TTO,1983,57.96624
Trinidad and Tobago,TTO,1984,57.145294
Trinidad and Tobago,TTO,1985,59.047955
Trinidad and Tobago,TTO,1986,61.36836
Trinidad and Tobago,TTO,1987,57.91481
Trinidad and Tobago,TTO,1988,63.667824
Trinidad and Tobago,TTO,1989,62.63842
Trinidad and Tobago,TTO,1990,69.50099
Trinidad and Tobago,TTO,1991,69.30906
Trinidad and Tobago,TTO,1992,73.35068
Trinidad and Tobago,TTO,1993,77.32815
Trinidad and Tobago,TTO,1994,81.941124
Trinidad and Tobago,TTO,1995,88.86662
Trinidad and Tobago,TTO,1996,100.74699
Trinidad and Tobago,TTO,1997,100.71772
Trinidad and Tobago,TTO,1998,102.23357
Trinidad and Tobago,TTO,1999,113.6316
Trinidad and Tobago,TTO,2000,118.97781
Trinidad and Tobago,TTO,2001,126.88413
Trinidad and Tobago,TTO,2002,141.19958
Trinidad and Tobago,TTO,2003,154.74036
Trinidad and Tobago,TTO,2004,169.69937
Trinidad and Tobago,TTO,2005,187.15334
Trinidad and Tobago,TTO,2006,216.85384
Trinidad and Tobago,TTO,2007,221.30618
Trinidad and Tobago,TTO,2008,218.01337
Trinidad and Tobago,TTO,2009,216.42044
Trinidad and Tobago,TTO,2010,233.50903
Trinidad and Tobago,TTO,2011,230.52747
Trinidad and Tobago,TTO,2012,225.90312
Trinidad and Tobago,TTO,2013,228.562
Trinidad and Tobago,TTO,2014,228.81752
Trinidad and Tobago,TTO,2015,221.61923
Trinidad and Tobago,TTO,2016,195.75584
